review_id,date,score,lessor,agency_name,property_type,weekly_price,n_bedrooms,suburb,review_text
135,2023-03-17 03:33:00,1,Agency,Professionals Real Estate Group,Flat/Unit,185,1,Camperdown,"From maintenance issues to pest problems and poor property condition, this apartment had it all. It felt like there was always something to deal with, which detracted from the overall quality of living."
136,2023-10-18 07:11:00,1,Agency,Professionals Real Estate Group,Flat/Unit,155,1,Newtown,"Communication problems, poor property condition, and frequent lease violations made living in this apartment challenging. It's crucial for landlords to address these issues promptly to ensure tenant satisfaction."
137,2023-10-22 03:07:00,4,Agency,Professionals Real Estate Group,Flat/Unit,300,1,Redfern,"Lease violations were a recurring problem in this apartment, detracting from an otherwise enjoyable living experience. It's crucial for landlords to respect the terms outlined in the lease agreement to maintain a positive landlord-tenant relationship."
138,2023-12-04 10:27:00,3,Agency,RE/MAX Australia,Flat/Unit,290,1,Redfern,"From maintenance issues to pest problems and poor property condition, this apartment had it all. It felt like there was always something to deal with, which detracted from the overall quality of living."
139,2023-02-12 01:32:00,1,Agency,Harcourts,Flat/Unit,165,1,Newtown,No problems were encountered during my stay in this apartment. It provided a comfortable and hassle-free living environment.
140,2023-03-21 02:08:00,2,Agency,RE/MAX Australia,Flat/Unit,220,1,Camperdown,"Communication problems, pest problems, and frequent lease violations made living in this apartment challenging. It's crucial for landlords to uphold the terms outlined in the lease agreement to maintain a positive landlord-tenant relationship."
141,2023-09-28 09:57:00,4,Private,,Flat/Unit,310,2,Camperdown,"The poor property condition and frequent lease violations in this apartment were disappointing. It felt like the landlord wasn't meeting their responsibilities, which impacted my overall satisfaction with the living environment."
142,2023-03-13 08:15:00,2,Agency,Professionals Real Estate Group,Flat/Unit,245,2,Newtown,"Pest problems were a significant issue in this apartment, making it challenging to feel comfortable and at ease. Despite efforts to address the issue, it felt like the infestation was persistent."
143,2023-04-15 05:22:00,4,Agency,Professionals Real Estate Group,Flat/Unit,300,1,Redfern,"Pest problems were a significant issue in this apartment, making it challenging to feel comfortable and at ease. Despite efforts to address the issue, it felt like the infestation was persistent."
144,2023-03-02 16:39:00,3,Private,,Flat/Unit,270,2,Newtown,No problems were encountered during my stay in this apartment. It provided a comfortable and hassle-free living environment.
145,2023-03-04 20:40:00,3,Private,,Flat/Unit,265,2,Newtown,"Pest problems were a significant issue in this apartment, making it challenging to feel comfortable and at ease. Despite efforts to address the issue, it felt like the infestation was persistent."
146,2023-06-25 06:51:00,1,Agency,RE/MAX Australia,Flat/Unit,165,1,Newtown,Pest problems and frequent lease violations made living in this apartment challenging. It's essential for landlords to uphold the terms outlined in the lease agreement to maintain a positive landlord-tenant relationship.
147,2023-02-09 22:11:00,4,Agency,Professionals Real Estate Group,Flat/Unit,310,2,Camperdown,"The poor property condition and frequent lease violations in this apartment were disappointing. It felt like the landlord wasn't meeting their responsibilities, which impacted my overall satisfaction with the living environment."
148,2023-04-28 02:21:00,4,Private,,Flat/Unit,300,2,Camperdown,"The poor property condition and frequent lease violations in this apartment were disappointing. It felt like the landlord wasn't meeting their responsibilities, which impacted my overall satisfaction with the living environment."
149,2023-06-05 06:43:00,5,Agency,Harcourts,Flat/Unit,390,2,Redfern,The poor property condition detracted from the overall quality of living in this apartment. It's crucial for landlords to address property upkeep to ensure tenant satisfaction.
150,2023-01-09 22:27:00,3,Private,,Flat/Unit,260,2,Newtown,No problems were encountered during my stay in this apartment. It provided a comfortable and hassle-free living environment.
151,2023-05-22 08:28:00,1,Agency,Raine & Horne,Flat/Unit,145,1,Newtown,Dealing with communication problems in this apartment was frustrating. It's essential for landlords to maintain clear and timely communication with tenants to address any concerns or issues effectively.
152,2023-02-04 06:15:00,1,Private,,Flat/Unit,155,1,Newtown,Pest problems and poor property condition detracted from the overall quality of living in this apartment. It's crucial for landlords to address these issues promptly to ensure tenant satisfaction.
153,2023-06-29 15:54:00,1,Agency,First National Real Estate,Flat/Unit,145,1,Newtown,No problems were encountered during my stay in this apartment. It provided a comfortable and hassle-free living environment.
154,2023-10-28 13:38:00,4,Agency,Belle Property,Flat/Unit,310,2,Camperdown,"Lease violations were a recurring issue in this apartment, creating a sense of uncertainty and instability. It's crucial for landlords to respect the terms outlined in the lease agreement to maintain a positive landlord-tenant relationship."
155,2023-10-25 21:44:00,4,Agency,Professionals Real Estate Group,Flat/Unit,310,2,Camperdown,"Maintenance issues were a constant hassle in this apartment, detracting from an otherwise enjoyable living experience. It's essential for landlords to prioritize property upkeep to ensure tenant satisfaction."
156,2023-01-30 06:47:00,3,Private,,Flat/Unit,290,1,Redfern,"Dealing with maintenance issues, communication problems, and pest problems in this apartment was challenging. It's crucial for landlords to address these issues promptly to maintain a positive living environment."
157,2023-08-07 20:19:00,3,Private,,Flat/Unit,285,1,Redfern,"The poor property condition and frequent lease violations in this apartment were disappointing. It felt like the landlord wasn't meeting their responsibilities, which impacted my overall satisfaction with the living environment."
158,2023-10-31 18:56:00,1,Agency,McGrath Estate Agents,Flat/Unit,155,1,Newtown,"Pest problems were a significant issue in this apartment, making it challenging to feel comfortable and at ease. Despite efforts to address the issue, it felt like the infestation was persistent."
159,2023-03-28 14:55:00,4,Agency,Belle Property,Flat/Unit,300,1,Redfern,No problems were encountered during my stay in this apartment. It provided a comfortable and hassle-free living environment.
160,2023-10-05 08:11:00,2,Agency,Ray White Group,Flat/Unit,240,2,Newtown,"Lease violations were a recurring problem in this apartment, creating a sense of unease and uncertainty. It's crucial for landlords to respect the terms outlined in the lease agreement to maintain a positive landlord-tenant relationship."
161,2023-11-21 05:43:00,2,Agency,Belle Property,Flat/Unit,205,1,Camperdown,"Lease violations were a recurring issue in this apartment, which created unnecessary stress and frustration. It's essential for landlords to adhere to the terms outlined in the lease agreement to ensure a positive living experience for tenants."
162,2023-10-21 10:18:00,4,Agency,First National Real Estate,Flat/Unit,295,2,Camperdown,Dealing with lease violations in this apartment was frustrating. It's essential for landlords to uphold the terms outlined in the lease agreement to maintain a positive landlord-tenant relationship.
163,2023-02-09 01:22:00,1,Agency,McGrath Estate Agents,Flat/Unit,190,1,Camperdown,"From maintenance issues to poor property condition and lease violations, this apartment had it all. It felt like there was always something to deal with, which detracted from the overall quality of living."
164,2023-01-04 07:08:00,3,Private,,Flat/Unit,295,1,Redfern,Pest problems and frequent lease violations made living in this apartment challenging. It's essential for landlords to uphold the terms outlined in the lease agreement to maintain a positive landlord-tenant relationship.
165,2023-03-11 18:54:00,2,Private,,Flat/Unit,240,2,Newtown,"Dealing with maintenance issues, poor property condition, and frequent lease violations in this apartment was incredibly frustrating. It's crucial for landlords to address these issues promptly to ensure tenant satisfaction."
166,2023-04-09 10:53:00,5,Private,,Flat/Unit,410,2,Redfern,The poor property condition in this apartment was disappointing. It's crucial for landlords to prioritize property upkeep to ensure tenant satisfaction.
167,2023-08-13 06:58:00,1,Agency,Ray White Group,Flat/Unit,140,1,Newtown,"Pest problems were a significant issue in this apartment, making it challenging to feel comfortable and at ease. Despite efforts to address the issue, it felt like the infestation was persistent."
168,2023-05-20 21:00:00,4,Agency,Raine & Horne,Flat/Unit,315,1,Redfern,"From maintenance issues to pest problems and poor property condition, this apartment had it all. It felt like there was always something to deal with, which detracted from the overall quality of living."
